Timestamp [UTC],Base,PVminus10,Demandplus10,PVminus10AndDemandplus10
01/01/2050 00:00,0.0,0.0,0.0,0.0
01/01/2050 01:00,0.0,0.0,0.0,0.0
01/01/2050 02:00,0.0,0.0,0.0,0.0
01/01/2050 03:00,0.0,0.0,0.0,0.0
01/01/2050 04:00,0.0,0.0,0.0,0.0
01/01/2050 05:00,0.0,0.0,0.0,0.0
01/01/2050 06:00,0.0,0.0,0.0,0.0
01/01/2050 07:00,0.0,0.0,0.0,0.0
01/01/2050 08:00,0.0636041,0.05724369,0.0636041,0.05724369
01/01/2050 09:00,0.1704682,0.15342138,0.1704682,0.15342138
01/01/2050 10:00,0.25439049999999996,0.22895144999999997,0.25439049999999996,0.22895144999999997
01/01/2050 11:00,0.2992178,0.26929601999999997,0.2992178,0.26929601999999997
01/01/2050 12:00,0.30079279999999997,0.27071352,0.30079279999999997,0.27071352
01/01/2050 13:00,0.2619624,0.23576616,0.2619624,0.23576616
01/01/2050 14:00,0.17613749999999997,0.15852375,0.17613749999999997,0.15852375
01/01/2050 15:00,0.061719699999999995,0.05554773,0.061719699999999995,0.05554773
01/01/2050 16:00,0.00032199999999999997,0.0002898,0.00032199999999999997,0.0002898
01/01/2050 17:00,0.0,0.0,0.0,0.0
01/01/2050 18:00,0.0,0.0,0.0,0.0
01/01/2050 19:00,0.0,0.0,0.0,0.0
01/01/2050 20:00,0.0,0.0,0.0,0.0
01/01/2050 21:00,0.0,0.0,0.0,0.0
01/01/2050 22:00,0.0,0.0,0.0,0.0
01/01/2050 23:00,0.0,0.0,0.0,0.0
02/01/2050 00:00,0.0,0.0,0.0,0.0
02/01/2050 01:00,0.0,0.0,0.0,0.0
02/01/2050 02:00,0.0,0.0,0.0,0.0
02/01/2050 03:00,0.0,0.0,0.0,0.0
02/01/2050 04:00,0.0,0.0,0.0,0.0
02/01/2050 05:00,0.0,0.0,0.0,0.0
02/01/2050 06:00,0.0,0.0,0.0,0.0
02/01/2050 07:00,0.0,0.0,0.0,0.0
02/01/2050 08:00,0.005741399999999999,0.005167259999999999,0.005741399999999999,0.005167259999999999
02/01/2050 09:00,0.028541799999999996,0.025687619999999998,0.028541799999999996,0.025687619999999998
02/01/2050 10:00,0.0666008,0.05994072,0.0666008,0.05994072
02/01/2050 11:00,0.1189797,0.10708173,0.1189797,0.10708173
02/01/2050 12:00,0.1611456,0.14503104,0.1611456,0.14503104
02/01/2050 13:00,0.1553636,0.13982724,0.1553636,0.13982724
02/01/2050 14:00,0.10087699999999998,0.09078929999999999,0.10087699999999998,0.09078929999999999
02/01/2050 15:00,0.0311045,0.02799405,0.0311045,0.02799405
02/01/2050 16:00,0.00035209999999999994,0.00031688999999999996,0.00035209999999999994,0.00031688999999999996
02/01/2050 17:00,0.0,0.0,0.0,0.0
02/01/2050 18:00,0.0,0.0,0.0,0.0
02/01/2050 19:00,0.0,0.0,0.0,0.0
02/01/2050 20:00,0.0,0.0,0.0,0.0
02/01/2050 21:00,0.0,0.0,0.0,0.0
02/01/2050 22:00,0.0,0.0,0.0,0.0
02/01/2050 23:00,0.0,0.0,0.0,0.0
03/01/2050 00:00,0.0,0.0,0.0,0.0
03/01/2050 01:00,0.0,0.0,0.0,0.0
03/01/2050 02:00,0.0,0.0,0.0,0.0
03/01/2050 03:00,0.0,0.0,0.0,0.0
03/01/2050 04:00,0.0,0.0,0.0,0.0
03/01/2050 05:00,0.0,0.0,0.0,0.0
03/01/2050 06:00,0.0,0.0,0.0,0.0
03/01/2050 07:00,0.0,0.0,0.0,0.0
