Timestamp [UTC],Base,PVminus10,Demandplus10,PVminus10AndDemandplus10
01/01/2050 00:00,0.0,0.0,0.0,0.0
01/01/2050 01:00,0.0,0.0,0.0,0.0
01/01/2050 02:00,0.0,0.0,0.0,0.0
01/01/2050 03:00,0.0,0.0,0.0,0.0
01/01/2050 04:00,0.0,0.0,0.0,0.0
01/01/2050 05:00,0.0,0.0,0.0,0.0
01/01/2050 06:00,0.0,0.0,0.0,0.0
01/01/2050 07:00,0.000336,0.0003024,0.000336,0.0003024
01/01/2050 08:00,0.060592,0.0545328,0.060592,0.0545328
01/01/2050 09:00,0.15835,0.142515,0.15835,0.142515
01/01/2050 10:00,0.222884,0.2005956,0.222884,0.2005956
01/01/2050 11:00,0.247934,0.2231406,0.247934,0.2231406
01/01/2050 12:00,0.229522,0.2065698,0.229522,0.2065698
01/01/2050 13:00,0.164955,0.1484595,0.164955,0.1484595
01/01/2050 14:00,0.076528,0.0688752,0.076528,0.0688752
01/01/2050 15:00,0.004955,0.0044595,0.004955,0.0044595
01/01/2050 16:00,0.0,0.0,0.0,0.0
01/01/2050 17:00,0.0,0.0,0.0,0.0
01/01/2050 18:00,0.0,0.0,0.0,0.0
01/01/2050 19:00,0.0,0.0,0.0,0.0
01/01/2050 20:00,0.0,0.0,0.0,0.0
01/01/2050 21:00,0.0,0.0,0.0,0.0
01/01/2050 22:00,0.0,0.0,0.0,0.0
01/01/2050 23:00,0.0,0.0,0.0,0.0
02/01/2050 00:00,0.0,0.0,0.0,0.0
02/01/2050 01:00,0.0,0.0,0.0,0.0
02/01/2050 02:00,0.0,0.0,0.0,0.0
02/01/2050 03:00,0.0,0.0,0.0,0.0
02/01/2050 04:00,0.0,0.0,0.0,0.0
02/01/2050 05:00,0.0,0.0,0.0,0.0
02/01/2050 06:00,0.0,0.0,0.0,0.0
02/01/2050 07:00,6.8e-05,6.12e-05,6.8e-05,6.12e-05
02/01/2050 08:00,0.009278,0.0083502,0.009278,0.0083502
02/01/2050 09:00,0.03339,0.030051000000000005,0.03339,0.030051000000000005
02/01/2050 10:00,0.060555,0.0544995,0.060555,0.0544995
02/01/2050 11:00,0.083662,0.0752958,0.083662,0.0752958
02/01/2050 12:00,0.086784,0.0781056,0.086784,0.0781056
02/01/2050 13:00,0.067189,0.0604701,0.067189,0.0604701
02/01/2050 14:00,0.029271,0.0263439,0.029271,0.0263439
02/01/2050 15:00,0.001608,0.0014472,0.001608,0.0014472
02/01/2050 16:00,0.0,0.0,0.0,0.0
02/01/2050 17:00,0.0,0.0,0.0,0.0
02/01/2050 18:00,0.0,0.0,0.0,0.0
02/01/2050 19:00,0.0,0.0,0.0,0.0
02/01/2050 20:00,0.0,0.0,0.0,0.0
02/01/2050 21:00,0.0,0.0,0.0,0.0
02/01/2050 22:00,0.0,0.0,0.0,0.0
02/01/2050 23:00,0.0,0.0,0.0,0.0
03/01/2050 00:00,0.0,0.0,0.0,0.0
03/01/2050 01:00,0.0,0.0,0.0,0.0
03/01/2050 02:00,0.0,0.0,0.0,0.0
03/01/2050 03:00,0.0,0.0,0.0,0.0
03/01/2050 04:00,0.0,0.0,0.0,0.0
03/01/2050 05:00,0.0,0.0,0.0,0.0
03/01/2050 06:00,0.0,0.0,0.0,0.0
03/01/2050 07:00,2.5e-05,2.25e-05,2.5e-05,2.25e-05
03/01/2050 08:00,0.012716,0.0114444,0.012716,0.0114444
03/01/2050 09:00,0.041511,0.0373599,0.041511,0.0373599
03/01/2050 10:00,0.064725,0.058252500000000006,0.064725,0.058252500000000006
03/01/2050 11:00,0.061494,0.0553446,0.061494,0.0553446
